video_id,video_url,description
1099,https://mtc.cdn.vine.co/r/videos/6E8FEDB8391232814299165675520_378d04f047b.4.2.17312402772924691219.mp4,2 men are doing saltos synchronously outdoors at daytime
1099,https://mtc.cdn.vine.co/r/videos/6E8FEDB8391232814299165675520_378d04f047b.4.2.17312402772924691219.mp4,two people doing double flip outside on a sunny day
1103,https://mtc.cdn.vine.co/r/videos/6F3093E5691124072844167442432_2f731785cdb.5.1.8032060809332429891.mp4,young walks and turn at home
1103,https://mtc.cdn.vine.co/r/videos/6F3093E5691124072844167442432_2f731785cdb.5.1.8032060809332429891.mp4,in a office a chinese man perform a dance
1110,https://mtc.cdn.vine.co/r/videos/0F5230215C1130915086090055680_2dc36165b3c.5.1.14445304136123701967.mp4,a man gesticulates in front of a group of people indoors
1110,https://mtc.cdn.vine.co/r/videos/0F5230215C1130915086090055680_2dc36165b3c.5.1.14445304136123701967.mp4,asian man making gestures to a group of sitting people at a film set
1115,https://mtc.cdn.vine.co/r/videos/741689EF0F1114408753069285376_2922c981239.5.0.16396849143230108035.mp4,"in the daytime, a woman dance by moving her legs and ass at home"
1115,https://mtc.cdn.vine.co/r/videos/741689EF0F1114408753069285376_2922c981239.5.0.16396849143230108035.mp4,in a living room a woman with black hair and pink and grey clothes wiggle her backside
1128,https://mtc.cdn.vine.co/r/videos/0FEE9A32DD1111072045137084416_2acad8e4a97.2.1.1915098298816843113.mp4,a group of people playing a soccer match
1128,https://mtc.cdn.vine.co/r/videos/0FEE9A32DD1111072045137084416_2acad8e4a97.2.1.1915098298816843113.mp4,a feminine soccer player kicks a ball over another soccer player on a soccer field
1129,https://mtc.cdn.vine.co/r/videos/7873E3A4611259492897661857792_40689debe99.0.2.3640768021972644108.mp4,a turtle dances under the water at home by moving its body as well as hands and legs
1129,https://mtc.cdn.vine.co/r/videos/7873E3A4611259492897661857792_40689debe99.0.2.3640768021972644108.mp4,in a shower a turtle wobble their backside to get hit by water
1131,https://mtc.cdn.vine.co/r/videos/78FD28F7701021521938704748544_1253b8f7529.4.4.14787820338222307452_AO5mO5Jy3wt5HWQbBeLZksrVDU4MvfyRkXkBdshLm7bPVwNJl5KN.MawBDYbqI_s.mp4,a hispanic man waves his hand
1131,https://mtc.cdn.vine.co/r/videos/78FD28F7701021521938704748544_1253b8f7529.4.4.14787820338222307452_AO5mO5Jy3wt5HWQbBeLZksrVDU4MvfyRkXkBdshLm7bPVwNJl5KN.MawBDYbqI_s.mp4,a man standing in front of a swing door is waving his hand.
1142,https://mtc.cdn.vine.co/r/videos/7C9B64A3441183291682234707968_3798b5cec60.1.5.13872091695245432371.mp4,a woman speaks and moves her head forward onstage
1142,https://mtc.cdn.vine.co/r/videos/7C9B64A3441183291682234707968_3798b5cec60.1.5.13872091695245432371.mp4,a woman greets in a tv show
1152,https://mtc.cdn.vine.co/r/videos/8145DD75D81175624910349971456_37d4ac0dbc8.1.5.7652550102522572921.mp4,"in the daytime, an african woman sings and dances"
1152,https://mtc.cdn.vine.co/r/videos/8145DD75D81175624910349971456_37d4ac0dbc8.1.5.7652550102522572921.mp4,a thickly african woman is singing
1154,https://mtc.cdn.vine.co/r/videos/81DAE0BAAD1068341325457494016_2879ca292da.0.1.14018294193020511187.mp4,"in the daytime, a woman sits in the front of car and moves her legs and ass"
1154,https://mtc.cdn.vine.co/r/videos/81DAE0BAAD1068341325457494016_2879ca292da.0.1.14018294193020511187.mp4,a woman moves her butt in front of a car at daytime
1173,https://mtc.cdn.vine.co/r/videos/85D53646BD1070924301835841536_1c4b427bd52.3.2.mp4,a young man is wearing a black suit
1173,https://mtc.cdn.vine.co/r/videos/85D53646BD1070924301835841536_1c4b427bd52.3.2.mp4,a man in suit speaks into the camera
1174,https://mtc.cdn.vine.co/r/videos/86A8123E701134917202189946880_22d9f355b8c.5.1.17215874654495601117.mp4,a half naked woman dances by moving her ass and legs at home
1174,https://mtc.cdn.vine.co/r/videos/86A8123E701134917202189946880_22d9f355b8c.5.1.17215874654495601117.mp4,in a living room a woman wobble her backside
1177,https://mtc.cdn.vine.co/r/videos/87D8B3F2F01173036364615372800_35d9aeb6ec8.1.5.14615919254513083151.mp4,an action figure is rotating on his head via stop motion
1177,https://mtc.cdn.vine.co/r/videos/87D8B3F2F01173036364615372800_35d9aeb6ec8.1.5.14615919254513083151.mp4,white man spinning on head on the street
1182,https://mtc.cdn.vine.co/r/videos/88F45594221169483063559151616_39b9eda48c1.1.5.16248299128677249535.mp4,a black man on a stage shakes his body
1182,https://mtc.cdn.vine.co/r/videos/88F45594221169483063559151616_39b9eda48c1.1.5.16248299128677249535.mp4,"different persons in a talk show are shown dancing, crying and freaking out."
1190,https://mtc.cdn.vine.co/r/videos/12564148AC1246576630269935616_34d7bb395d8.1.5.7057496032009803477.mp4,a boy starts to cry outdoors at daytime
1190,https://mtc.cdn.vine.co/r/videos/12564148AC1246576630269935616_34d7bb395d8.1.5.7057496032009803477.mp4,little boy starting to cry in the streets at daytime
1193,https://mtc.cdn.vine.co/r/videos/8E912F33831265144972115054592_14446077388465af3a4b.4665.mp4,a group of women dancing on a stage
1193,https://mtc.cdn.vine.co/r/videos/8E912F33831265144972115054592_14446077388465af3a4b.4665.mp4,a man touches his chin in a tv show
1199,https://mtc.cdn.vine.co/r/videos/9089C456611313101592916029440_5253faeff94.5.0.9132666441072229878.mp4,a man chews outdoors at daytime
1199,https://mtc.cdn.vine.co/r/videos/9089C456611313101592916029440_5253faeff94.5.0.9132666441072229878.mp4,a man next to a car is shown chewing a gum outdoor surrounded by people.
1203,https://mtc.cdn.vine.co/r/videos/9218E806901156394162581610496_340dc1d5e99.1.1.17831811522818099881.mp4,2 women dance synchronously on a stage
1203,https://mtc.cdn.vine.co/r/videos/9218E806901156394162581610496_340dc1d5e99.1.1.17831811522818099881.mp4,two woman dancing synchronously on a stage in the evening
1206,https://mtc.cdn.vine.co/r/videos/9355B709711140014968184377344_3fd34df65d3.0.1.15959521083938197014.mp4,a dog imitating a baby by crawling on the floor in a living room
1206,https://mtc.cdn.vine.co/r/videos/9355B709711140014968184377344_3fd34df65d3.0.1.15959521083938197014.mp4,a dog crawls indoors
1213,https://mtc.cdn.vine.co/r/videos/95A71E0D771253196725393809408_4ce35d03d75.0.1.11752832061143314498.mp4,a man gets hit in the face in a room
1213,https://mtc.cdn.vine.co/r/videos/95A71E0D771253196725393809408_4ce35d03d75.0.1.11752832061143314498.mp4,white guy getting slapped in the face in a room at daytime
1220,https://mtc.cdn.vine.co/r/videos/97AA8885AF1329155464935964672_53fffde4dff.9.0.18207455792946624990.mp4,a man smiles in front of water at daytime
1220,https://mtc.cdn.vine.co/r/videos/97AA8885AF1329155464935964672_53fffde4dff.9.0.18207455792946624990.mp4,"an asian boys sits outside next to a water, smiles and claps his hands."
1223,https://mtc.cdn.vine.co/r/videos/99292CD47C1185072055285432320_3b8f58d179e.1.5.4076955043279212716.mp4,a man shows his fingers in a car at daytime
1223,https://mtc.cdn.vine.co/r/videos/99292CD47C1185072055285432320_3b8f58d179e.1.5.4076955043279212716.mp4,a man sitting in a driving cabrio car is giving finger to the left and to the right.
1238,https://mtc.cdn.vine.co/r/videos/9DCDADBA5F1106471390976323584_1ba2abe6a5e.3.2.mp4,a cat is doing tricks in a room
1238,https://mtc.cdn.vine.co/r/videos/9DCDADBA5F1106471390976323584_1ba2abe6a5e.3.2.mp4,cat imitating movements of a person in a room at daytime
1245,https://mtc.cdn.vine.co/r/videos/A32CA64E0D1232067677997137920_3b4426d431b.1.5.4416007085047272773.mp4,a man speaks and sings onstage
1245,https://mtc.cdn.vine.co/r/videos/A32CA64E0D1232067677997137920_3b4426d431b.1.5.4416007085047272773.mp4,on a podium a european man perform a song
1246,https://mtc.cdn.vine.co/r/videos/13D4B147D51265444701734359040_4e3635b261b.1.1.20134920221217940.mp4,2 women are singing in a room
1246,https://mtc.cdn.vine.co/r/videos/13D4B147D51265444701734359040_4e3635b261b.1.1.20134920221217940.mp4,two girls singing in front of closet
1248,https://mtc.cdn.vine.co/r/videos/A3B3407DAE1169820915429990400_32a6a0e1403.1.5.2964631104527783965.mp4,a man is holding plastic rings in front of his face in a room
1248,https://mtc.cdn.vine.co/r/videos/A3B3407DAE1169820915429990400_32a6a0e1403.1.5.2964631104527783965.mp4,black man emulating smoke circles with paper in a room
1267,https://mtc.cdn.vine.co/r/videos/01665FB08E1051354316893999104_19e460ffd7e.3.2.mp4,a man playing with a soccer ball
1267,https://mtc.cdn.vine.co/r/videos/01665FB08E1051354316893999104_19e460ffd7e.3.2.mp4,a football player kicks a ball into a gate on a soccer field at daytime
1279,https://mtc.cdn.vine.co/r/videos/AD238763B91291572007984898048_4d16e5a5705.5.0.18437702810932865373.mp4,children hug each other indoors at daytime
1279,https://mtc.cdn.vine.co/r/videos/AD238763B91291572007984898048_4d16e5a5705.5.0.18437702810932865373.mp4,a black kid enters a room full of children and gets passionately embraced by a blond girl.
1281,https://mtc.cdn.vine.co/r/videos/ADC24F13071034191616489009152_1e5594ed4f4.4.7.5921878049958731630_93QwQGxutMgBeUV0MoV_vmri3yQfvkLjqIUI2qWHcU9t7HS8iu9Gn0iTteLN7OPK.mp4,boys greet in a tv show
1281,https://mtc.cdn.vine.co/r/videos/ADC24F13071034191616489009152_1e5594ed4f4.4.7.5921878049958731630_93QwQGxutMgBeUV0MoV_vmri3yQfvkLjqIUI2qWHcU9t7HS8iu9Gn0iTteLN7OPK.mp4,a couple of asian men are nodding their head in a tv show in front of a white wall.
1309,https://mtc.cdn.vine.co/r/videos/B58E2E17771329228549760135168_502167fbca8.9.0.5127718570021210792.mp4,"at night, multiple persons sing onstage and the audience celebrate"
1309,https://mtc.cdn.vine.co/r/videos/B58E2E17771329228549760135168_502167fbca8.9.0.5127718570021210792.mp4,in a music stadium a firework during presentation happen
1317,https://mtc.cdn.vine.co/r/videos/B9770FC5FD1169603886445699072_3209cb97b86.1.5.8743596913584944097.mp4,"in the daytime, a driver let the steering wheel of car and slip on the slide above his car in the street"
1317,https://mtc.cdn.vine.co/r/videos/B9770FC5FD1169603886445699072_3209cb97b86.1.5.8743596913584944097.mp4,on a car on a street the driver climb out of his moving car and use the slide on cargo area of the car
1319,https://mtc.cdn.vine.co/r/videos/B9EC44C0591115675973354938368_25c94133c41.5.0.13558198714958611405.mp4,"a hedgehog stands on the legs of somebody, who moves his hands over the hedgehog"
1319,https://mtc.cdn.vine.co/r/videos/B9EC44C0591115675973354938368_25c94133c41.5.0.13558198714958611405.mp4,a hedgehog be pet at his head
1326,https://mtc.cdn.vine.co/r/videos/BC4C64A0F11155310602093518848_383f0b586fd.1.1.1916880502074378840.mp4,a young girl dancing with a cat in her hands
1326,https://mtc.cdn.vine.co/r/videos/BC4C64A0F11155310602093518848_383f0b586fd.1.1.1916880502074378840.mp4,a girl throws a cat away indoors at daytime
1343,https://mtc.cdn.vine.co/r/videos/C159467A901315395182417833984_5af308b8405.5.0.3583785011964165291.mp4,woman does a handstand indoors
1343,https://mtc.cdn.vine.co/r/videos/C159467A901315395182417833984_5af308b8405.5.0.3583785011964165291.mp4,woman was hit by a big sign indoors
1355,https://mtc.cdn.vine.co/r/videos/17D4610F9A1306161574888759296_49fa2b12317.5.1.6356132553818813030.mp4,a man speaks into a microphone and gesticulates
1355,https://mtc.cdn.vine.co/r/videos/17D4610F9A1306161574888759296_49fa2b12317.5.1.6356132553818813030.mp4,white man in suit holding speech at a lectern
1375,https://mtc.cdn.vine.co/r/videos/C9CE12FF711285743507998920704_43ad67606f8.4.1.2867785860662010058.mp4,"in the daytime, a boy sits at a table and speaks with a ketchup bottle"
1375,https://mtc.cdn.vine.co/r/videos/C9CE12FF711285743507998920704_43ad67606f8.4.1.2867785860662010058.mp4,in a kitchen young boy talking with the bottle
1381,https://mtc.cdn.vine.co/r/videos/CAA98B45B81274868692257312768_4456d89bac4.3.0.16163920399395405834.mp4,a little child making faces on a train
1381,https://mtc.cdn.vine.co/r/videos/CAA98B45B81274868692257312768_4456d89bac4.3.0.16163920399395405834.mp4,a child goes through a train at daytime
1392,https://mtc.cdn.vine.co/r/videos/CE180B1CA81167695274802597888_20471e40dc3.5.1.2131217649627649317.mp4,a boy gets hit from an elastic band
1392,https://mtc.cdn.vine.co/r/videos/CE180B1CA81167695274802597888_20471e40dc3.5.1.2131217649627649317.mp4,a boy in a room is sitting on a bed trying to make an exercise with a strap hitting himself.
1395,https://mtc.cdn.vine.co/r/videos/CF68E0142B1130365689908088832_166c3bfb84f.3.2.mp4,a chinese man speaks and moves his head at home
1395,https://mtc.cdn.vine.co/r/videos/CF68E0142B1130365689908088832_166c3bfb84f.3.2.mp4,young chinese man with yellow jacket doing some grimace
1421,https://mtc.cdn.vine.co/r/videos/D7A5707C091261037834714914816_41040d243d8.1.1.4549977710373756091.mp4,a boy slips in a garden at daytime
1421,https://mtc.cdn.vine.co/r/videos/D7A5707C091261037834714914816_41040d243d8.1.1.4549977710373756091.mp4,"because of a breaking slide, a kid tumbles down from a slide right before the swimming pool."
1423,https://mtc.cdn.vine.co/r/videos/D8579329B61089384486560468992_1a97b4adf6e.3.2.mp4,a black man turns around and moves his arms
1423,https://mtc.cdn.vine.co/r/videos/D8579329B61089384486560468992_1a97b4adf6e.3.2.mp4,a black man standing in front of yellow wall is moving his arms from his back to the front.
1436,https://mtc.cdn.vine.co/r/videos/DC4E40507A1047923513467531264_1c6475b1725.4.8.11964807620334858075.mp4,a person wearing a plaid shirt
1436,https://mtc.cdn.vine.co/r/videos/DC4E40507A1047923513467531264_1c6475b1725.4.8.11964807620334858075.mp4,a man says something 2 times
1443,https://mtc.cdn.vine.co/r/videos/1A175302AC1157171083209072640_3d94d5ffdec.1.3.11911689776165037548.mp4,man dances at home
1443,https://mtc.cdn.vine.co/r/videos/1A175302AC1157171083209072640_3d94d5ffdec.1.3.11911689776165037548.mp4,a african man with grey clothes show a rap dance
1463,https://mtc.cdn.vine.co/r/videos/02051AFAAF1293792612632948736_4aa740f533a.5.0.4487344481236987796.mp4,basketball player sits on a bank in the basketball stadium. he turns to the audience and plays with a boy
1463,https://mtc.cdn.vine.co/r/videos/02051AFAAF1293792612632948736_4aa740f533a.5.0.4487344481236987796.mp4,in a basketball hall a new york-player with number 7 is greeting a little boy
1484,https://mtc.cdn.vine.co/r/videos/1C35229BD3978557881769406464_17669ef27e7.3.1_VtImjrott5RXiBFS4Idq1wIXx9Rrj6dv2LTe4uLrgW6x89ygJ3YGJtSl29Lm4BMN.mp4,a dog shows his paw on a bed at daytime
1484,https://mtc.cdn.vine.co/r/videos/1C35229BD3978557881769406464_17669ef27e7.3.1_VtImjrott5RXiBFS4Idq1wIXx9Rrj6dv2LTe4uLrgW6x89ygJ3YGJtSl29Lm4BMN.mp4,a dog lying with the back on some blankets is moving his arms upon being asked questions.
1489,https://mtc.cdn.vine.co/r/videos/EE7D12BA9F1298428480895451136_10f7b8a01eb.3.2.mp4,a man is standing in front of a mixer console indoors at night
1489,https://mtc.cdn.vine.co/r/videos/EE7D12BA9F1298428480895451136_10f7b8a01eb.3.2.mp4,white guy looking at a sound mixer in an arena
1495,https://mtc.cdn.vine.co/r/videos/EF917CC38C1135793846400212992_2b7bbb56dc5.5.1.418647809953123294.mp4,two men sing and one of them plays on guitar at home
1495,https://mtc.cdn.vine.co/r/videos/EF917CC38C1135793846400212992_2b7bbb56dc5.5.1.418647809953123294.mp4,in a living room 2 european men with guitar are singing
1500,https://mtc.cdn.vine.co/r/videos/F12C4B79301143316682283384832_3fc08e57338.0.1.7058176851876511852.mp4,a boy holding a controller in his hands in a room
1500,https://mtc.cdn.vine.co/r/videos/F12C4B79301143316682283384832_3fc08e57338.0.1.7058176851876511852.mp4,colored child holding game controller while sitting in a room
1506,https://mtc.cdn.vine.co/r/videos/F33123A9531066217197678063616_21fd9a72c0c.0.0.11804706626146234418.mp4,a man is talking
1506,https://mtc.cdn.vine.co/r/videos/F33123A9531066217197678063616_21fd9a72c0c.0.0.11804706626146234418.mp4,a man cries into the camera indoors at daytime
1517,https://mtc.cdn.vine.co/r/videos/F8FD606D751214060666302943232_3e418e9b0c2.3.2.6585097501431627885.mp4,a man is dancing on a street at daytime
1517,https://mtc.cdn.vine.co/r/videos/F8FD606D751214060666302943232_3e418e9b0c2.3.2.6585097501431627885.mp4,man dancing on the street at dusk
1530,https://mtc.cdn.vine.co/r/videos/FD765437F71206265657739100160_3a1027d8dd7.3.0.3199470088949706226.mp4,an asian man bends forward
1530,https://mtc.cdn.vine.co/r/videos/FD765437F71206265657739100160_3a1027d8dd7.3.0.3199470088949706226.mp4,a young asian man is sneezing several times loudly outside.
1583,https://mtc.cdn.vine.co/r/videos_h264high/22D50E9B9A1300257076605603840_4677a65a36a.3.0.2743271182964752078.mp4,man moves his arm
1583,https://mtc.cdn.vine.co/r/videos_h264high/22D50E9B9A1300257076605603840_4677a65a36a.3.0.2743271182964752078.mp4,a man knocks on a table indoors
1586,https://mtc.cdn.vine.co/r/videos_h264high/24B4AB36C41309364115680219136_5a76121f568.3.0.15746163441690751407.mp4,a black woman speaks
1586,https://mtc.cdn.vine.co/r/videos_h264high/24B4AB36C41309364115680219136_5a76121f568.3.0.15746163441690751407.mp4,"a black woman is saying ""lies"" a couple of times."
1589,https://mtc.cdn.vine.co/r/videos_h264high/26711287B51296510903159812096_SW_WEBM_1452086494215df6bc93432.mp4,dancing women are spinning around indoors
1589,https://mtc.cdn.vine.co/r/videos_h264high/26711287B51296510903159812096_SW_WEBM_1452086494215df6bc93432.mp4,several persons dancing synchronously in a dance hall at daytime
1591,https://mtc.cdn.vine.co/r/videos_h264high/2744D6D9291323405961494499328_v32ec8688af.mp4,tennis player scores on a tennis court at daytime
1591,https://mtc.cdn.vine.co/r/videos_h264high/2744D6D9291323405961494499328_v32ec8688af.mp4,tennis players play on a tennis court at daytime
1592,https://mtc.cdn.vine.co/r/videos/2041F8F5EC1284420993410535424_4b6c54f4aac.3.0.4791306136125843098.mp4,an american football player catches a football at a gridiron
1592,https://mtc.cdn.vine.co/r/videos/2041F8F5EC1284420993410535424_4b6c54f4aac.3.0.4791306136125843098.mp4,football player throwing football over the whole field on a football field at nighttime
